DBASSP3_11539	DBASSP3_11539
DRAMP02439	E20933|Juruin|Amazonianyellowbandedpinktoespider(Aviculariajuruensis)
DRAMP04026	DRAMP04026
DRAMP04026	DBASSP3_1731
DRAMP00478	DRAMP00478
DRAMP00478	DRAMP00481
DRAMP00478	DRAMP00482
DRAMP00478	DRAMP00479
DRAMP00478	DRAMP00477
DRAMP00478	DRAMP00476
DRAMP00510	DRAMP00510
DRAMP00542	DRAMP00542
DRAMP00542	DRAMP00541
DRAMP00574	DRAMP00574
DRAMP00638	DRAMP00638
DRAMP00703	DRAMP00703
DRAMP00703	DRAMP00701
DRAMP00735	DRAMP00735
DRAMP00735	DRAMP00736
DRAMP00735	DRAMP00734
DRAMP01002	DRAMP01002
DRAMP01002	CAMPSQ491
DRAMP01002	satpdb27614
DRAMP01002	PPepDB_3802
DRAMP03789	DRAMP03789
E20471|AntimicrobialpeptideEP2|earthworm/commondungworm/commonbrandlingworm(Eiseniafoetida)	E20471|AntimicrobialpeptideEP2|earthworm/commondungworm/commonbrandlingworm(Eiseniafoetida)
E20306|AntimicrobialpeptidePGLaSt2|Westernclawedfrog(Siluranatropicalis)	E20306|AntimicrobialpeptidePGLaSt2|Westernclawedfrog(Siluranatropicalis)
E20306|AntimicrobialpeptidePGLaSt2|Westernclawedfrog(Siluranatropicalis)	DBASSP3_5720
E20306|AntimicrobialpeptidePGLaSt2|Westernclawedfrog(Siluranatropicalis)	satpdb11334
E20306|AntimicrobialpeptidePGLaSt2|Westernclawedfrog(Siluranatropicalis)	DBASSP3_2285
E20306|AntimicrobialpeptidePGLaSt2|Westernclawedfrog(Siluranatropicalis)	satpdb21042
E20306|AntimicrobialpeptidePGLaSt2|Westernclawedfrog(Siluranatropicalis)	AP02295
E20306|AntimicrobialpeptidePGLaSt2|Westernclawedfrog(Siluranatropicalis)	CAMPSQ551
E20306|AntimicrobialpeptidePGLaSt2|Westernclawedfrog(Siluranatropicalis)	DRAMP02134
E07843|AntimicrobialpeptideVESPV2|HongKongwasp(Vespabivolor)	E07843|AntimicrobialpeptideVESPV2|HongKongwasp(Vespabivolor)
E13019|DiketopiperazineVP|bacterium:Bacilluscereus	E13019|DiketopiperazineVP|bacterium:Bacilluscereus
E04146|Histatin11|human(Homosapiens)	E04146|Histatin11|human(Homosapiens)
E19820|MyticalinB1|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)	E19820|MyticalinB1|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)
E20671|NigroainB4|blackstrippedfrog(Rananigrovittata)	E20671|NigroainB4|blackstrippedfrog(Rananigrovittata)
E10955|PeptideHp1165|Asianforestscorpion(Heterometruspetersii),Malaysianblackscorpion(Heterometrusspinifer)	E10955|PeptideHp1165|Asianforestscorpion(Heterometruspetersii),Malaysianblackscorpion(Heterometrusspinifer)
DBASSP3_17614	DBASSP3_17614
DBASSP3_17807	DBASSP3_17807
DBASSP3_17846	DBASSP3_17846
DBASSP3_18213	DBASSP3_18213
DBASSP3_18353	DBASSP3_18353
DBASSP3_18353	AP03205
DBASSP3_18464	DBASSP3_18464
DBASSP3_18586	DBASSP3_18586
DBASSP3_18660	DBASSP3_18660
DRAMP02474	DRAMP02474
DRAMP02474	satpdb11432
DRAMP02474	CAMPSQ747
DRAMP02956	DRAMP02956
DRAMP02956	E04304|DolabellaninB2|seahare(Dolabellaauriculata)
DRAMP02956	E04305|DolabellaninB2isoformwithonemethioninesulfoxide|seahare(Dolabellaauriculata)
DRAMP02956	E04306|DolabellaninB2isoformwithtwomethioninesulfoxides|seahare(Dolabellaauriculata)
DRAMP02956	E05939|Antimicrobialpeptide,DolabellaninB2|seahare(Dolabellaauricularia)
DRAMP02956	DBASSP3_3222
DRAMP02956	AP00284
DRAMP02956	CAMPSQ255
DRAMP02956	satpdb20701
DRAMP03863	DRAMP03863
DRAMP03863	DBASSP3_1204
DRAMP04029	DRAMP04029
DRAMP04029	DBASSP3_1734
DRAMP00641	DRAMP00641
DRAMP00674	DRAMP00674
DRAMP00674	DRAMP00673
DRAMP02245	DRAMP02245
DRAMP02245	AP00123
DRAMP02245	DBASSP3_1021
DRAMP02245	satpdb28211
DRAMP02245	CAMPSQ440
DRAMP18647	DRAMP18647
DRAMP20869	DRAMP20869
DRAMP20869	DBASSP3_13873
DRAMP21391	DRAMP21391
DRAMP21391	DRAMP21390
DRAMP21391	DRAMP21392
DRAMP21391	DRAMP21393
DRAMP21391	DRAMP21394
DRAMP21391	DRAMP21395
DRAMP21391	DRAMP21396
DRAMP21391	DRAMP21397
DRAMP21391	DRAMP21398
E19823|MyticalinC3|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)	E19823|MyticalinC3|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)
E19823|MyticalinC3|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)	E19822|MyticalinC2|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)
E19823|MyticalinC3|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)	E19829|MyticalinC9|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)
E19823|MyticalinC3|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)	E19821|MyticalinC1|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)
E21366|PeptideTitsH|Brazilianyellowscorpion(Tityusstigmurus)	E21366|PeptideTitsH|Brazilianyellowscorpion(Tityusstigmurus)
E21366|PeptideTitsH|Brazilianyellowscorpion(Tityusstigmurus)	DBASSP3_10358
E10947|TemporinHN2|odorfrog(Odorranahainanensis)	E10947|TemporinHN2|odorfrog(Odorranahainanensis)
E10947|TemporinHN2|odorfrog(Odorranahainanensis)	E12005|TemporinHN2|odorfrog(Odorranahainanensis)
E10947|TemporinHN2|odorfrog(Odorranahainanensis)	CAMPSQ3661
E10947|TemporinHN2|odorfrog(Odorranahainanensis)	AP01960
E10947|TemporinHN2|odorfrog(Odorranahainanensis)	DRAMP01788
E10947|TemporinHN2|odorfrog(Odorranahainanensis)	DBASSP3_3562
E10947|TemporinHN2|odorfrog(Odorranahainanensis)	satpdb16074
E10947|TemporinHN2|odorfrog(Odorranahainanensis)	satpdb19826
LPDB_P2020029	LPDB_P2020029
DBASSP3_7061	DBASSP3_7061
DBASSP3_7096	DBASSP3_7096
DBASSP3_7972	DBASSP3_7972
DBASSP3_9222	DBASSP3_9222
DBASSP3_9349	DBASSP3_9349
DBASSP3_9460	DBASSP3_9460
DBASSP3_9460	DBASSP3_9458
DBASSP3_9508	DBASSP3_9508
DBASSP3_9508	DBASSP3_9503
DBASSP3_9589	DBASSP3_9589
DBASSP3_9589	DBASSP3_5036
DBASSP3_9589	DBASSP3_5038
DBASSP3_9789	DBASSP3_9789
DBASSP3_9836	DBASSP3_9836
DBASSP3_10220	DBASSP3_10220
DBASSP3_10316	DBASSP3_10316
DBASSP3_10367	DBASSP3_10367
DBASSP3_10519	DBASSP3_10519
DBASSP3_10677	DBASSP3_10677
DBASSP3_10677	DBASSP3_10679
DBASSP3_10677	DBASSP3_10681
DBASSP3_10677	DBASSP3_16885
DBASSP3_10677	DBASSP3_16889
DBASSP3_10677	DBASSP3_16891
DBASSP3_10852	DBASSP3_10852
DBASSP3_11263	DBASSP3_11263
DBASSP3_11342	DBASSP3_11342
DBASSP3_12221	DBASSP3_12221
DBASSP3_12221	AP03048
DBASSP3_12221	DBASSP3_12222
DBASSP3_12557	DBASSP3_12557
DBASSP3_13379	DBASSP3_13379
DBASSP3_13379	DBASSP3_13377
DBASSP3_13379	DBASSP3_13378
DBASSP3_13526	DBASSP3_13526
DBASSP3_13526	DBASSP3_13523
DBASSP3_13526	DBASSP3_13520
DBASSP3_13526	DBASSP3_13514
DBASSP3_13526	DBASSP3_13521
DBASSP3_13526	DBASSP3_13525
DBASSP3_13526	DBASSP3_13527
DBASSP3_13526	DBASSP3_13524
DBASSP3_13526	DBASSP3_13519
DBASSP3_13526	DBASSP3_13522
DBASSP3_14071	DBASSP3_14071
DBASSP3_14071	DBASSP3_7384
DBASSP3_14071	DBASSP3_14072
DBASSP3_14071	satpdb16421
DBASSP3_14071	AP00509
DBASSP3_14071	CAMPSQ846
DBASSP3_14071	DRAMP03590
DBASSP3_14071	DBASSP3_14070
DBASSP3_14909	DBASSP3_14909
DBASSP3_14909	DBASSP3_14933
DBASSP3_15974	DBASSP3_15974
DBASSP3_16140	DBASSP3_16140
DBASSP3_16468	DBASSP3_16468
DBASSP3_16857	DBASSP3_16857
DBASSP3_16857	DBASSP3_16858
DBASSP3_16857	DBASSP3_16859
DBASSP3_16857	DBASSP3_16860
DBASSP3_16857	DBASSP3_16861
DBASSP3_16857	DBASSP3_16862
DBASSP3_17333	DBASSP3_17333
DBASSP3_17333	DBASSP3_17329
DBASSP3_17333	DBASSP3_17332
DBASSP3_17333	DBASSP3_17327
DBASSP3_17333	DBASSP3_17328
DBASSP3_17333	DBASSP3_17334
DBASSP3_17462	DBASSP3_17462
DBASSP3_17630	DBASSP3_17630
DBASSP3_17814	DBASSP3_17814
DBASSP3_17849	DBASSP3_17849
DBASSP3_18216	DBASSP3_18216
DBASSP3_18216	AP03270
DBASSP3_18356	DBASSP3_18356
DBASSP3_18472	DBASSP3_18472
DBASSP3_18589	DBASSP3_18589
E206704|NigroainB3|blackstrippedfrog(Rananigrovittata)	E206704|NigroainB3|blackstrippedfrog(Rananigrovittata)
E23148|Putativedefensinlikepeptide33|mouseearcress(Arabidopsisthaliana)	E23148|Putativedefensinlikepeptide33|mouseearcress(Arabidopsisthaliana)
E23148|Putativedefensinlikepeptide33|mouseearcress(Arabidopsisthaliana)	DRAMP00489
E23148|Putativedefensinlikepeptide33|mouseearcress(Arabidopsisthaliana)	DRAMP00490
E23148|Putativedefensinlikepeptide33|mouseearcress(Arabidopsisthaliana)	DRAMP00491
E23148|Putativedefensinlikepeptide33|mouseearcress(Arabidopsisthaliana)	DRAMP00492
LPDB_P2020025	LPDB_P2020025
PHYT00052	PHYT00052
PHYT00052	PHYT00053
PHYT00052	PHYT00004
PPepDB_1555	PPepDB_1555
PPepDB_1555	satpdb12175
PPepDB_1555	AP00990
PPepDB_1555	CAMPSQ2980
PPepDB_1555	PPepDB_1559
PPepDB_1555	PPepDB_3811
PPepDB_1555	satpdb23861
PPepDB_1555	AP00288
PPepDB_2043	PPepDB_2043
PPepDB_3347	PPepDB_3347
PPepDB_3504	PPepDB_3504
satpdb11661	satpdb11661
satpdb11661	DBASSP3_1884
satpdb11661	CAMPSQ2927
satpdb11661	DBASSP3_3402
satpdb12847	satpdb12847
satpdb12847	satpdb19922
satpdb12847	DBASSP3_2109
satpdb12847	DBASSP3_2110
satpdb12847	CAMPSQ1065
satpdb12847	CAMPSQ1066
satpdb12847	DRAMP03959
satpdb12847	DRAMP03960
satpdb13275	satpdb13275
satpdb17746	satpdb17746
satpdb17746	AP02333
satpdb17746	E20330|Champacyclin|bacterium(Streptomyceschampavatii)
satpdb18024	satpdb18024
satpdb18024	satpdb27890
satpdb18024	satpdb27971
satpdb18501	satpdb18501
satpdb18501	E06018|Vespidchemotacticpeptide5g|hornet(Vespamagnifica)
satpdb18501	DRAMP03683
satpdb18501	CAMPSQ11
satpdb18501	DBASSP3_1567
satpdb21176	satpdb21176
satpdb21176	DBASSP3_4194
satpdb21176	satpdb11427
satpdb21176	CAMPSQ3498
satpdb21176	CAMPSQ2586
satpdb21176	DRAMP01849
satpdb21176	AP01778
satpdb21176	E20799|Jindongenin1a|Chinesetorrentfrog(Amolopsjingdongensis)
satpdb22742	satpdb22742
satpdb22742	CAMPSQ1165
satpdb22742	AP01158
satpdb22742	DRAMP04018
satpdb26182	satpdb26182
satpdb26182	DBASSP3_12255
satpdb26182	AP01342
satpdb26182	PPepDB_2158
satpdb27744	satpdb27744
satpdb27744	DBASSP3_5816
satpdb27744	PPepDB_2151
satpdb27744	E11611|Antifungalpeptide1|waterchestnut(Trapanatans)
satpdb27744	CAMPSQ3514
satpdb27744	DRAMP00425
satpdb27744	AP01803
AP00175	AP00175
AP00175	CAMPSQ469
AP00175	DBASSP3_5139
AP00175	DRAMP02623
AP00175	satpdb28192
AP00175	CAMPSQ103
AP00175	DRAMP03578
AP00175	AP00520
AP00175	DBASSP3_625
AP00175	satpdb24051
AP00175	E20652|Histatin1|gorilla(Gorillagorilla)
AP00175	E00640|Histatin1|human(Homosapiens)
AP00175	satpdb14076
AP00175	E20653|Histatin1|Northernwhitecheekedgibbon(Nomascusleucogenys)
AP00175	CAMPSQ738
AP00175	DRAMP03576
AP00175	AP00798
AP00175	satpdb27570
AP00175	DBASSP3_1719
AP00833	AP00833
AP00833	satpdb16322
AP00833	CAMPSQ2909
AP00833	E20508|Drosomycinlikedefensi|human(Homosapiens)
AP00833	DBASSP3_5175
AP00833	DRAMP03540
AP01305	AP01305
AP01305	DBASSP3_8041
AP01305	DRAMP01389
AP01305	satpdb19242
AP01305	CAMPSQ712
AP01305	DBASSP3_1519
AP01963	AP01963
AP01963	E20855|Laterosporulin|bacterium(Brevibacillussp.,StrainGI9)
AP01963	satpdb27862
AP02120	AP02120
AP02120	DBASSP3_5783
AP02120	CAMPSQ3775
DBASSP3_17458	DBASSP3_17458
DBASSP3_17600	DBASSP3_17600
DBASSP3_17806	DBASSP3_17806
DBASSP3_17845	DBASSP3_17845
DBASSP3_18352	DBASSP3_18352
DBASSP3_18463	DBASSP3_18463
DBASSP3_18463	DBASSP3_18462
DBASSP3_18585	DBASSP3_18585
DBASSP3_18659	DBASSP3_18659
DRAMP02951	DRAMP02951
DRAMP04528	DRAMP04528
DRAMP04528	DBASSP3_11984
DRAMP00289	DRAMP00289
DRAMP00289	E20640|DefensinNmDef02|wildtobacco(Nicotianamegalosiphon)
DRAMP00289	AP00103
DRAMP00289	DBASSP3_6593
DRAMP00289	satpdb17395
DRAMP00289	PPepDB_2090
DRAMP00289	DRAMP00760
DRAMP00339	DRAMP00339
DRAMP00339	satpdb19982
DRAMP00339	AP00446
DRAMP00339	CAMPSQ300
DRAMP00339	PPepDB_1539
DRAMP00544	DRAMP00544
DRAMP00576	DRAMP00576
DRAMP00576	DRAMP00575
DRAMP00576	DRAMP00587
DRAMP00608	DRAMP00608
DRAMP00608	DRAMP00607
DRAMP00608	DRAMP00609
DRAMP00640	DRAMP00640
DRAMP00640	DRAMP00642
DRAMP00705	DRAMP00705
DRAMP00705	DRAMP00706
DRAMP00705	DRAMP00707
DRAMP00737	DRAMP00737
DRAMP00737	DRAMP00738
DRAMP03633	DRAMP03633
DRAMP03633	DRAMP03462
DRAMP03633	DRAMP03327
DRAMP03633	DRAMP02831
DRAMP18646	DRAMP18646
DRAMP20811	DRAMP20811
DRAMP20811	DBASSP3_10639
DRAMP21222	DRAMP21222
DRAMP21222	DRAMP21221
DRAMP21222	DRAMP21220
DRAMP21222	DBASSP3_9601
DRAMP21222	DBASSP3_9602
DRAMP21222	DBASSP3_9603
E20549|DefensinSd6|sugarcane(Saccharumspp.)	E20549|DefensinSd6|sugarcane(Saccharumspp.)
E20549|DefensinSd6|sugarcane(Saccharumspp.)	DRAMP00284
E20549|DefensinSd6|sugarcane(Saccharumspp.)	DRAMP00433
E20549|DefensinSd6|sugarcane(Saccharumspp.)	PPepDB_2137
E20549|DefensinSd6|sugarcane(Saccharumspp.)	PPepDB_1558
E20549|DefensinSd6|sugarcane(Saccharumspp.)	DBASSP3_1925
E20549|DefensinSd6|sugarcane(Saccharumspp.)	AP01528
E22648|Foodpeptide|soybean(Glycinemax)	E22648|Foodpeptide|soybean(Glycinemax)
E22648|Foodpeptide|soybean(Glycinemax)	DBASSP3_12559
E22648|Foodpeptide|soybean(Glycinemax)	DBASSP3_12562
E04137|Histatin2|human(Homosapiens)	E04137|Histatin2|human(Homosapiens)
E04137|Histatin2|human(Homosapiens)	satpdb27476
E04137|Histatin2|human(Homosapiens)	DRAMP03577
E04137|Histatin2|human(Homosapiens)	AP00799
PHYT00055	PHYT00055
PHYT00232	PHYT00232
PHYT00232	PPepDB_3939
PHYT00232	PPepDB_3607
PHYT00232	DRAMP00381
PHYT00232	satpdb24992
PHYT00232	E20174|AntimicrobialpeptideSmAMP3|commonchickweed(Stellariamedia)
PHYT00232	AP02585
PHYT00232	PPepDB_2178
PHYT00232	PHYT00222
PHYT00232	satpdb12056
PHYT00232	CAMPSQ189
PHYT00232	DBASSP3_4476
PHYT00232	PHYT00223
PHYT00232	PPepDB_3967
PHYT00232	AP00912
PHYT00232	PPepDB_3969
PHYT00232	DBASSP3_3163
PHYT00232	E03986|AntimicrobialpeptideAcAMP1|amaranthincawheat(Amaranthuscaudatus),princeofWalesfeather(Amaranthushypochondriacus)
PHYT00232	E03985|AntimicrobialpeptideAcAMP2|amaranthincawheat(Amaranthuscaudatus),princeofWalesfeather(Amaranthushypochondriacus)
PHYT00232	satpdb27755
PHYT00232	AP01584
PHYT00232	CAMPSQ743
PHYT00232	DBASSP3_8296
PHYT00232	DRAMP00976
PHYT00232	DBASSP3_1135
PHYT00232	DRAMP00977
PHYT00232	satpdb26559
PHYT00232	E06103|Antimicrobialpeptide,ArAMP|redrootamaranth/redrootpigweed(Amaranthusretroflexus)
PHYT00232	CAMPSQ957
PHYT00232	PPepDB_2200
PHYT00232	AP00194
PHYT00232	DRAMP00984
PHYT00232	PPepDB_2076
PHYT00232	DBASSP3_8297
CAMPSQ2526	CAMPSQ2526
CAMPSQ2526	DBASSP3_6320
CAMPSQ3695	CAMPSQ3695
CAMPSQ3695	DRAMP01048
CAMPSQ3695	PPepDB_2086
CAMPSQ3695	DBASSP3_6597
CAMPSQ3695	AP02018
DBASSP3_576	DBASSP3_576
DBASSP3_750	DBASSP3_750
DBASSP3_750	DBASSP3_748
DBASSP3_885	DBASSP3_885
DBASSP3_947	DBASSP3_947
DBASSP3_947	E04430|Antimicrobialpeptide,Pandinin1|emperorscorpion(Pandinusimperator)
DBASSP3_947	DRAMP03695
DBASSP3_947	CAMPSQ2302
DBASSP3_947	E23079|AntimicrobialpeptideCon22|Inlandrobustscorpion(Urodacusyaschenkoi)
DBASSP3_947	CAMPSQ313
DBASSP3_947	E04427|Antimicrobialpeptide,Opistoporin1|Africanyellowlegscorpion(Opistophthalmuscarinatus)
DBASSP3_947	CAMPSQ1191
DBASSP3_947	DBASSP3_966
DBASSP3_947	AP00374
DBASSP3_947	DBASSP3_9595
DBASSP3_947	DRAMP03735
DBASSP3_947	DRAMP18442
DBASSP3_947	AP02730
DBASSP3_947	CAMPSQ1302
DBASSP3_947	DRAMP03736
DBASSP3_947	DRAMP03737
DBASSP3_947	satpdb21813
DBASSP3_1015	DBASSP3_1015
DBASSP3_1372	DBASSP3_1372
DBASSP3_1551	DBASSP3_1551
DBASSP3_1551	DRAMP03854
DBASSP3_1885	DBASSP3_1885
DBASSP3_1885	AP02467
DBASSP3_1885	DBASSP3_8038
DBASSP3_1885	satpdb17794
DBASSP3_1885	E20071|TemporinLF1|Lifantorrentfrog(Amolopslifanensis)
DBASSP3_1885	DBASSP3_1881
DBASSP3_1885	AP02054
DBASSP3_1885	satpdb28662
DBASSP3_1885	E12043|TemporinCG1|Chungantorrentfrog(Amolopschunganensis)
DBASSP3_2108	DBASSP3_2108
DBASSP3_2108	satpdb12988
DBASSP3_2108	CAMPSQ1064
DBASSP3_2108	DRAMP03958
DBASSP3_2691	DBASSP3_2691
DBASSP3_3557	DBASSP3_3557
DBASSP3_3774	DBASSP3_3774
DBASSP3_3774	DBASSP3_2292
DBASSP3_3774	AP02489
DBASSP3_3774	E20847|CaeruleinprecursorfragmentCPFSP1|tetraploidfrog(Siluranaparatropicalis)
DBASSP3_3774	satpdb13537
DBASSP3_3774	E20296|AntimicrobialpeptideCPFSt4|Westernclawedfrog(Siluranatropicalis)
DBASSP3_3774	E20297|AntimicrobialpeptideCPFSt5|Westernclawedfrog(Siluranatropicalis)
DBASSP3_3774	satpdb12176
DBASSP3_3774	satpdb14632
DBASSP3_3774	AP02283
DBASSP3_3774	AP02284
DBASSP3_3774	DBASSP3_5709
DBASSP3_3774	DBASSP3_5710
DBASSP3_3774	DRAMP02130
DBASSP3_3774	AP00424
DBASSP3_3774	satpdb22877
DBASSP3_3774	DBASSP3_3154
DBASSP3_3774	CAMPSQ553
DBASSP3_4684	DBASSP3_4684
DBASSP3_4684	E11631|EumenitinR|solitaryeumeninewasps(Eumenesrubrofemoratus)
DBASSP3_4684	CAMPSQ8146
DBASSP3_4684	DBASSP3_2126
DBASSP3_4684	DRAMP03038
DBASSP3_4684	E11632|EumenitinF|solitaryeumeninewasps(Eumenesrubrofemoratus)
DBASSP3_4684	CAMPSQ8145
DBASSP3_4684	DBASSP3_2127
DBASSP3_4684	DRAMP03039
DBASSP3_5214	DBASSP3_5214
DBASSP3_5441	DBASSP3_5441
DBASSP3_5441	DBASSP3_5440
DBASSP3_5691	DBASSP3_5691
DBASSP3_5821	DBASSP3_5821
CAMPSQ6545	CAMPSQ6545
DBASSP3_359	DBASSP3_359
DBASSP3_950	DBASSP3_950
DBASSP3_1505	DBASSP3_1505
DBASSP3_1553	DBASSP3_1553
DBASSP3_1553	DRAMP03857
DBASSP3_1838	DBASSP3_1838
DBASSP3_2011	DBASSP3_2011
DBASSP3_2698	DBASSP3_2698
DBASSP3_2730	DBASSP3_2730
DBASSP3_3100	DBASSP3_3100
DBASSP3_4077	DBASSP3_4077
DBASSP3_4393	DBASSP3_4393
DBASSP3_4393	DRAMP01084
DBASSP3_4393	DRAMP01086
DBASSP3_4393	E12070|Alyteserin2Mb|midwifetoad(Alytesmaurus)
DBASSP3_4393	satpdb23478
DBASSP3_4393	CAMPSQ3696
DBASSP3_4393	DRAMP01091
DBASSP3_4393	DBASSP3_2226
DBASSP3_4686	DBASSP3_4686
DBASSP3_4796	DBASSP3_4796
DBASSP3_4796	DBASSP3_4794
DBASSP3_4796	DBASSP3_4795
DBASSP3_4796	DBASSP3_4797
DBASSP3_4927	DBASSP3_4927
DBASSP3_4927	DBASSP3_4925
DBASSP3_4927	DBASSP3_4928
DBASSP3_4927	DBASSP3_3157
DBASSP3_4927	DBASSP3_2279
DBASSP3_4927	DBASSP3_3159
DBASSP3_4927	DRAMP02136
DBASSP3_4927	DBASSP3_4921
DBASSP3_4927	satpdb19981
DBASSP3_4927	DBASSP3_4922
DBASSP3_4927	DBASSP3_4923
DBASSP3_4927	DBASSP3_4924
DBASSP3_4927	AP00427
DBASSP3_4927	DBASSP3_4926
DBASSP3_4927	satpdb10126
DBASSP3_4927	CAMPSQ547
DBASSP3_5343	DBASSP3_5343
DBASSP3_5543	DBASSP3_5543
DBASSP3_5823	DBASSP3_5823
DBASSP3_5823	DRAMP20787
DBASSP3_5823	DRAMP20786
DBASSP3_5823	DBASSP3_5249
DBASSP3_6160	DBASSP3_6160
DBASSP3_6160	DBASSP3_6793
DBASSP3_6283	DBASSP3_6283
DBASSP3_6795	DBASSP3_6795
DBASSP3_6910	DBASSP3_6910
DBASSP3_6910	DBASSP3_6909
DBASSP3_7025	DBASSP3_7025
DBASSP3_7025	DBASSP3_7022
DBASSP3_7025	DBASSP3_7024
DBASSP3_7025	DBASSP3_7026
DBASSP3_7063	DBASSP3_7063
DBASSP3_7106	DBASSP3_7106
DBASSP3_7106	DBASSP3_7107
DBASSP3_7106	DBASSP3_7108
DBASSP3_7106	DBASSP3_4649
DBASSP3_7106	DBASSP3_4651
DBASSP3_7232	DBASSP3_7232
DBASSP3_7232	DBASSP3_7229
CAMPSQ3974	CAMPSQ3974
CAMPSQ3974	CAMPSQ3975
CAMPSQ3974	PPepDB_602
CAMPSQ3974	PPepDB_603
DBASSP3_539	DBASSP3_539
DBASSP3_1142	DBASSP3_1142
DBASSP3_1555	DBASSP3_1555
DBASSP3_1555	DRAMP03860
DBASSP3_1588	DBASSP3_1588
DBASSP3_1588	CAMPSQ3292
DBASSP3_1588	DBASSP3_14871
DBASSP3_1588	AP03166
DBASSP3_1766	DBASSP3_1766
DBASSP3_2397	DBASSP3_2397
DBASSP3_2700	DBASSP3_2700
DBASSP3_3102	DBASSP3_3102
DBASSP3_3102	DBASSP3_3101
DBASSP3_3375	DBASSP3_3375
DBASSP3_3375	DBASSP3_3380
DBASSP3_3375	DBASSP3_3381
DBASSP3_4095	DBASSP3_4095
DBASSP3_4688	DBASSP3_4688
DBASSP3_5149	DBASSP3_5149
DBASSP3_5218	DBASSP3_5218
DBASSP3_5218	DBASSP3_5216
DBASSP3_5545	DBASSP3_5545
DBASSP3_5765	DBASSP3_5765
DBASSP3_5765	DBASSP3_5764
DBASSP3_5765	DBASSP3_5766
DBASSP3_5825	DBASSP3_5825
DBASSP3_5825	DBASSP3_5822
DBASSP3_10224	DBASSP3_10224
DBASSP3_10224	DBASSP3_1668
DBASSP3_10224	E20673|NigroainC1|blackstrippedfrog(Rananigrovittata)
DBASSP3_10224	E20675|NigroainC2|blackstrippedfrog(Rananigrovittata)
DBASSP3_10224	satpdb19574
DBASSP3_10224	AP01940
DBASSP3_10224	CAMPSQ3641
DBASSP3_10224	DRAMP01539
DBASSP3_10320	DBASSP3_10320
DBASSP3_10371	DBASSP3_10371
DBASSP3_10371	DBASSP3_10377
DBASSP3_10371	DBASSP3_10383
DBASSP3_10524	DBASSP3_10524
DBASSP3_10865	DBASSP3_10865
DBASSP3_11214	DBASSP3_11214
DBASSP3_11267	DBASSP3_11267
DBASSP3_11346	DBASSP3_11346
DBASSP3_11894	DBASSP3_11894
DBASSP3_11894	DBASSP3_11891
DBASSP3_11894	DBASSP3_11892
DBASSP3_11894	DBASSP3_11893
DBASSP3_12148	DBASSP3_12148
DBASSP3_12489	DBASSP3_12489
DBASSP3_12489	DBASSP3_12488
DBASSP3_12489	DBASSP3_12490
DBASSP3_12561	DBASSP3_12561
DBASSP3_12658	DBASSP3_12658
DBASSP3_13067	DBASSP3_13067
DBASSP3_13984	DBASSP3_13984
DBASSP3_14395	DBASSP3_14395
DBASSP3_14395	DBASSP3_7127
DBASSP3_14395	DRAMP21139
DBASSP3_14686	DBASSP3_14686
DBASSP3_14686	DBASSP3_14685
DBASSP3_14833	DBASSP3_14833
DBASSP3_14945	DBASSP3_14945
DBASSP3_15050	DBASSP3_15050
DBASSP3_15109	DBASSP3_15109
DBASSP3_15928	DBASSP3_15928
DBASSP3_16053	DBASSP3_16053
DBASSP3_16428	DBASSP3_16428
DBASSP3_17020	DBASSP3_17020
DBASSP3_17205	DBASSP3_17205
DBASSP3_17466	DBASSP3_17466
DBASSP3_17466	DBASSP3_17461
DBASSP3_17576	DBASSP3_17576
DBASSP3_17818	DBASSP3_17818
DBASSP3_17874	DBASSP3_17874
DBASSP3_17874	DBASSP3_17875
DBASSP3_17874	DBASSP3_17876
DBASSP3_17874	DBASSP3_17877
DBASSP3_17874	DBASSP3_17878
DBASSP3_17874	DBASSP3_17879
DBASSP3_18305	DBASSP3_18305
DBASSP3_18360	DBASSP3_18360
DBASSP3_18360	DBASSP3_18361
DBASSP3_18360	DBASSP3_18362
DBASSP3_18476	DBASSP3_18476
DRAMP00300	DRAMP00300
DRAMP00300	PPepDB_1473
DRAMP00300	DRAMP02405
DRAMP00300	satpdb28718
DRAMP00300	CAMPSQ2599
DRAMP00300	satpdb11160
DRAMP00300	CAMPSQ3956
DRAMP00300	PPepDB_714
