,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,DataBases,Code_SP,Name_SP,Organism_SP
4973,DBASSP3_2424,sp|P0C5X2|B2DYB_RANDY,72.7,33,9,0,1,33,1,33,1.13e-10,52.0,DBAASP3,P0C5X2,B2DYB,RANDY
4990,DBASSP3_2430,sp|E1B241|BR12_AMOMA,75.0,24,6,0,1,24,47,70,4.42e-08,45.8,DBAASP3,E1B241,BR12,AMOMA
5015,DBASSP3_2431,sp|P84115|RN2BB_RANBO,78.6,28,6,0,1,28,1,28,1.71e-10,51.2,DBAASP3,P84115,RN2BB,RANBO
5038,DBASSP3_2445,sp|P86030|GRP1_PSIGU,100.0,55,0,0,1,55,1,55,5e-25,89.7,DBAASP3,P86030,GRP1,PSIGU
5039,DBASSP3_2504,sp|P0C010|KAS1_KASSE,100.0,21,0,0,1,21,1,21,9.68e-10,48.9,DBAASP3,P0C010,KAS1,KASSE
5041,DBASSP3_2506,sp|P0C010|KAS1_KASSE,95.2,21,1,0,1,21,1,21,1.13e-08,46.2,DBAASP3,P0C010,KAS1,KASSE
5043,DBASSP3_2507,sp|P0C010|KAS1_KASSE,95.2,21,1,0,1,21,1,21,3.24e-08,45.1,DBAASP3,P0C010,KAS1,KASSE
5045,DBASSP3_2508,sp|P0C010|KAS1_KASSE,90.5,21,2,0,1,21,1,21,1.88e-07,43.1,DBAASP3,P0C010,KAS1,KASSE
5047,DBASSP3_2509,sp|P0C010|KAS1_KASSE,90.5,21,2,0,1,21,1,21,3.11e-06,40.0,DBAASP3,P0C010,KAS1,KASSE
5049,DBASSP3_2510,sp|P0C010|KAS1_KASSE,85.7,21,3,0,1,21,1,21,4.41e-06,39.7,DBAASP3,P0C010,KAS1,KASSE
5050,DBASSP3_2511,sp|P0C010|KAS1_KASSE,100.0,21,0,0,1,21,1,21,9.68e-10,48.9,DBAASP3,P0C010,KAS1,KASSE
5052,DBASSP3_2512,sp|P0C010|KAS1_KASSE,95.2,21,1,0,1,21,1,21,3.24e-08,45.1,DBAASP3,P0C010,KAS1,KASSE
5054,DBASSP3_2513,sp|P0C010|KAS1_KASSE,90.5,21,2,0,1,21,1,21,3.11e-06,40.0,DBAASP3,P0C010,KAS1,KASSE
5056,DBASSP3_2514,sp|P0C010|KAS1_KASSE,85.7,21,3,0,1,21,1,21,4.41e-06,39.7,DBAASP3,P0C010,KAS1,KASSE
5057,DBASSP3_2515,sp|P0C010|KAS1_KASSE,95.2,21,1,0,1,21,1,21,3.24e-08,45.1,DBAASP3,P0C010,KAS1,KASSE
5059,DBASSP3_2516,sp|P0C010|KAS1_KASSE,95.2,21,1,0,1,21,1,21,3.24e-08,45.1,DBAASP3,P0C010,KAS1,KASSE
5061,DBASSP3_2517,sp|P0C010|KAS1_KASSE,90.5,21,2,0,1,21,1,21,1.88e-07,43.1,DBAASP3,P0C010,KAS1,KASSE
5063,DBASSP3_2518,sp|P0C010|KAS1_KASSE,90.5,21,2,0,1,21,1,21,1.88e-07,43.1,DBAASP3,P0C010,KAS1,KASSE
5065,DBASSP3_2519,sp|P0C010|KAS1_KASSE,85.7,21,3,0,1,21,1,21,4.41e-06,39.7,DBAASP3,P0C010,KAS1,KASSE
5066,DBASSP3_2520,sp|P0C010|KAS1_KASSE,85.7,21,3,0,1,21,1,21,4.41e-06,39.7,DBAASP3,P0C010,KAS1,KASSE
5067,DBASSP3_2537,sp|P84522|VHL1_VIOHE,100.0,31,0,0,1,31,1,31,4.69e-18,70.5,DBAASP3,P84522,VHL1,VIOHE
5092,DBASSP3_2538,sp|P80571|DEFI_MYTGA,100.0,38,0,0,1,38,1,38,1.43e-29,100.0,DBAASP3,P80571,DEFI,MYTGA
5107,DBASSP3_2545,sp|P80571|DEFI_MYTGA,84.2,19,3,0,1,19,21,39,4.59e-07,42.7,DBAASP3,P80571,DEFI,MYTGA
5108,DBASSP3_2547,sp|P80571|DEFI_MYTGA,88.9,18,2,0,2,19,22,39,3.23e-07,43.1,DBAASP3,P80571,DEFI,MYTGA
5110,DBASSP3_2549,sp|P80571|DEFI_MYTGA,94.7,19,1,0,1,19,21,39,1.68e-09,48.9,DBAASP3,P80571,DEFI,MYTGA
5112,DBASSP3_2570,sp|P18646|DEF_VIGUN,87.2,47,6,0,1,47,29,75,1.9099999999999997e-30,103.0,DBAASP3,P18646,DEF,VIGUN
5137,DBASSP3_2571,sp|P18646|DEF_VIGUN,82.6,46,6,1,2,45,30,75,2.7e-25,90.5,DBAASP3,P18646,DEF,VIGUN
5146,DBASSP3_2572,sp|P81252|CR19_RANCH,100.0,25,0,0,1,25,1,25,1.02e-10,51.6,DBAASP3,P81252,CR19,RANCH
5169,DBASSP3_2573,sp|P0C006|PISC3_MORCS,100.0,22,0,0,1,22,1,22,2.5e-10,50.4,DBAASP3,P0C006,PISC3,MORCS
5173,DBASSP3_2595,sp|Q86QI5|DEF1_DERVA,89.6,48,5,0,4,51,26,73,6.63e-30,102.0,DBAASP3,Q86QI5,DEF1,DERVA
5198,DBASSP3_2596,sp|B2D2C0|DEFI_ORNCO,90.5,21,2,0,1,21,23,43,1.31e-09,48.9,DBAASP3,B2D2C0,DEFI,ORNCO
5205,DBASSP3_2629,sp|P10891|DEFI_PROTE,100.0,40,0,0,1,40,55,94,2.57e-25,90.9,DBAASP3,P10891,DEFI,PROTE
5230,DBASSP3_2630,sp|Q17027|DEFI_ANOGA,100.0,40,0,0,1,40,63,102,7.52e-24,87.4,DBAASP3,Q17027,DEFI,ANOGA
5255,DBASSP3_2632,sp|Q27023|DEFI_TENMO,81.0,42,8,0,2,43,43,84,4.13e-21,80.1,DBAASP3,Q27023,DEFI,TENMO
5280,DBASSP3_2635,sp|Q27023|DEFI_TENMO,100.0,17,0,0,1,17,57,73,2.22e-05,38.9,DBAASP3,Q27023,DEFI,TENMO
5281,DBASSP3_2636,sp|Q27023|DEFI_TENMO,100.0,15,0,0,1,15,70,84,4.01e-05,38.1,DBAASP3,Q27023,DEFI,TENMO
5282,DBASSP3_2637,sp|Q27023|DEFI_TENMO,100.0,15,0,0,1,15,70,84,4.01e-05,38.1,DBAASP3,Q27023,DEFI,TENMO
5283,DBASSP3_2646,sp|B2MW54|DEFLO_HAELO,100.0,47,0,0,1,47,32,78,3.18e-34,113.0,DBAASP3,B2MW54,DEFLO,HAELO
5284,DBASSP3_2723,sp|P55897|H2A_BUFGR,100.0,18,0,0,1,18,2,19,0.000639,34.3,DBAASP3,P55897,H2A,BUFGR
5285,DBASSP3_2724,sp|P55897|H2A_BUFGR,100.0,19,0,0,1,19,1,19,0.000474,34.7,DBAASP3,P55897,H2A,BUFGR
5286,DBASSP3_2725,sp|P55897|H2A_BUFGR,100.0,18,0,0,2,19,2,19,0.000673,34.3,DBAASP3,P55897,H2A,BUFGR
5287,DBASSP3_2727,sp|P55897|H2A_BUFGR,100.0,18,0,0,2,19,2,19,0.000673,34.3,DBAASP3,P55897,H2A,BUFGR
5288,DBASSP3_2732,sp|E7EKH2|B1SN2_SYLSP,83.3,24,4,0,1,24,48,71,1.05e-06,42.4,DBAASP3,E7EKH2,B1SN2,SYLSP
5290,DBASSP3_2733,sp|P01539|THN_PHOLT,66.7,39,13,0,1,39,1,39,1.02e-13,60.5,DBAASP3,P01539,THN,PHOLT
5314,DBASSP3_2736,sp|P01541|THN_DENCL,71.1,45,13,0,1,45,1,45,4.29e-20,76.6,DBAASP3,P01541,THN,DENCL
5339,DBASSP3_2737,sp|P0DKH7|AMP1_FAGES,100.0,40,0,0,1,40,1,40,1.12e-26,92.8,DBAASP3,P0DKH7,AMP1,FAGES
5364,DBASSP3_2738,sp|P0DKH8|AMP2_FAGES,100.0,40,0,0,1,40,1,40,1.12e-26,92.8,DBAASP3,P0DKH8,AMP2,FAGES
5389,DBASSP3_2739,sp|Q6KF82|PHCY1_HOMAM,63.6,22,8,0,1,22,660,681,0.000188,38.1,DBAASP3,Q6KF82,PHCY1,HOMAM
5390,DBASSP3_2740,sp|Q9SPL4|AMP22_MACIN,97.4,39,1,0,1,39,77,115,7.28e-14,65.9,DBAASP3,Q9SPL4,AMP22,MACIN
5393,DBASSP3_2741,sp|Q9SPL4|AMP22_MACIN,100.0,17,0,0,9,25,194,210,0.000473,37.7,DBAASP3,Q9SPL4,AMP22,MACIN
5395,DBASSP3_2746,sp|P83705|HLOA_HALAU,100.0,18,0,0,2,19,1,18,1.21e-07,43.5,DBAASP3,P83705,HLOA,HALAU
5397,DBASSP3_2765,sp|P83705|HLOA_HALAU,100.0,18,0,0,1,18,1,18,8.09e-08,43.9,DBAASP3,P83705,HLOA,HALAU
5399,DBASSP3_2967,sp|P85028|CRYPT_CRYDU,100.0,24,0,0,1,24,1,24,9.28e-09,46.6,DBAASP3,P85028,CRYPT,CRYDU
5400,DBASSP3_2968,sp|P83545|CHY1_PAGMA,71.4,21,6,0,5,25,5,25,4.48e-05,37.4,DBAASP3,P83545,CHY1,PAGMA
5402,DBASSP3_2974,sp|P82904|BR1SA_LITSH,100.0,24,0,0,1,24,1,24,9.63e-11,51.6,DBAASP3,P82904,BR1SA,LITSH
5427,DBASSP3_3004,sp|P0C2U7|LYC2_LYCSI,100.0,18,0,0,1,18,1,18,3.13e-05,37.4,DBAASP3,P0C2U7,LYC2,LYCSI
5429,DBASSP3_3008,sp|P32423|BR1_PELPV,100.0,24,0,0,1,24,1,24,4.6e-09,47.4,DBAASP3,P32423,BR1,PELPV
5454,DBASSP3_3009,sp|P32424|BR2_PELPV,100.0,33,0,0,1,33,1,33,4.21e-15,63.2,DBAASP3,P32424,BR2,PELPV
5476,DBASSP3_3050,sp|P49930|PMP23_PIG,100.0,23,0,0,1,23,131,153,2.96e-10,53.1,DBAASP3,P49930,PMP23,PIG
5477,DBASSP3_3051,sp|P49930|PMP23_PIG,95.7,23,1,0,1,23,131,153,1.24e-08,48.9,DBAASP3,P49930,PMP23,PIG
5478,DBASSP3_3052,sp|P49930|PMP23_PIG,95.7,23,1,0,1,23,131,153,8.86e-09,49.3,DBAASP3,P49930,PMP23,PIG
5479,DBASSP3_3053,sp|P49930|PMP23_PIG,95.7,23,1,0,1,23,131,153,1.24e-08,48.9,DBAASP3,P49930,PMP23,PIG
5480,DBASSP3_3054,sp|P49930|PMP23_PIG,91.3,23,2,0,1,23,131,153,7.12e-07,44.3,DBAASP3,P49930,PMP23,PIG
5481,DBASSP3_3055,sp|P49930|PMP23_PIG,91.3,23,2,0,1,23,131,153,7.12e-07,44.3,DBAASP3,P49930,PMP23,PIG
5482,DBASSP3_3056,sp|P49930|PMP23_PIG,87.0,23,3,0,1,23,131,153,9.95e-07,43.9,DBAASP3,P49930,PMP23,PIG
5483,DBASSP3_3082,sp|P80398|GGN4_GLARU,100.0,30,0,0,1,30,44,73,4.97e-13,58.9,DBAASP3,P80398,GGN4,GLARU
5485,DBASSP3_3083,sp|P80398|GGN4_GLARU,100.0,29,0,0,1,29,44,72,9.57e-13,58.2,DBAASP3,P80398,GGN4,GLARU
5487,DBASSP3_3084,sp|P80398|GGN4_GLARU,100.0,28,0,0,1,28,44,71,7.47e-12,55.8,DBAASP3,P80398,GGN4,GLARU
5489,DBASSP3_3085,sp|P80398|GGN4_GLARU,100.0,27,0,0,1,27,44,70,2.04e-11,54.7,DBAASP3,P80398,GGN4,GLARU
5491,DBASSP3_3086,sp|P80398|GGN4_GLARU,100.0,26,0,0,1,26,44,69,1.12e-10,52.8,DBAASP3,P80398,GGN4,GLARU
5493,DBASSP3_3087,sp|P80398|GGN4_GLARU,100.0,25,0,0,1,25,44,68,6.14e-10,50.8,DBAASP3,P80398,GGN4,GLARU
5495,DBASSP3_3088,sp|P80398|GGN4_GLARU,100.0,24,0,0,1,24,44,67,1.67e-09,49.7,DBAASP3,P80398,GGN4,GLARU
5497,DBASSP3_3109,sp|P24627|TRFL_BOVIN,100.0,17,0,0,1,17,287,303,0.000187,37.7,DBAASP3,P24627,TRFL,BOVIN
5499,DBASSP3_3110,sp|P24627|TRFL_BOVIN,100.0,26,0,0,1,26,278,303,4.24e-10,54.3,DBAASP3,P24627,TRFL,BOVIN
5515,DBASSP3_3111,sp|P24627|TRFL_BOVIN,100.0,32,0,0,1,32,284,315,1.01e-14,67.8,DBAASP3,P24627,TRFL,BOVIN
5534,DBASSP3_3114,sp|Q53I06|DEFPL_PSENR,100.0,40,0,0,1,40,56,95,2.88e-29,100.0,DBAASP3,Q53I06,DEFPL,PSENR
5543,DBASSP3_3154,sp|P84387|XT1_XENTR,100.0,27,0,0,1,27,1,27,5.81e-13,57.4,DBAASP3,P84387,XT1,XENTR
5544,DBASSP3_3155,sp|P84382|XT2_XENTR,100.0,25,0,0,1,25,1,25,6.11e-12,54.7,DBAASP3,P84382,XT2,XENTR
5545,DBASSP3_3156,sp|P84384|XT4_XENTR,100.0,22,0,0,1,22,1,22,2.05e-09,48.1,DBAASP3,P84384,XT4,XENTR
5546,DBASSP3_3157,sp|P84381|XT7_XENTR,100.0,18,0,0,1,18,1,18,0.000127,35.8,DBAASP3,P84381,XT7,XENTR
5547,DBASSP3_3159,sp|P84381|XT7_XENTR,100.0,18,0,0,1,18,1,18,0.000127,35.8,DBAASP3,P84381,XT7,XENTR
5548,DBASSP3_3160,sp|P83651|ALO1_ACRLO,100.0,34,0,0,1,34,1,34,1.2499999999999999e-23,84.7,DBAASP3,P83651,ALO1,ACRLO
5552,DBASSP3_3161,sp|P83652|ALO2_ACRLO,100.0,34,0,0,1,34,1,34,3.59e-23,83.6,DBAASP3,P83652,ALO2,ACRLO
5556,DBASSP3_3162,sp|P83653|ALO3_ACRLO,100.0,36,0,0,1,36,1,36,8.47e-25,87.8,DBAASP3,P83653,ALO3,ACRLO
5562,DBASSP3_3163,sp|Q5I2B2|AMP_AMARE,100.0,30,0,0,1,30,26,55,1.03e-18,73.6,DBAASP3,Q5I2B2,AMP,AMARE
5587,DBASSP3_3164,sp|O96447|LMBC1_LUMRU,100.0,62,0,0,1,62,15,76,9.419999999999999e-42,132.0,DBAASP3,O96447,LMBC1,LUMRU
5589,DBASSP3_3165,sp|O96447|LMBC1_LUMRU,100.0,29,0,0,1,29,20,48,2.24e-15,64.7,DBAASP3,O96447,LMBC1,LUMRU
5591,DBASSP3_3173,sp|P83545|CHY1_PAGMA,100.0,25,0,0,1,25,1,25,2.13e-12,55.8,DBAASP3,P83545,CHY1,PAGMA
5593,DBASSP3_3186,sp|P84757|DEF1_PAPHA,100.0,33,0,0,1,33,1,33,3.84e-20,75.9,DBAASP3,P84757,DEF1,PAPHA
5600,DBASSP3_3187,sp|P84757|DEF1_PAPHA,100.0,32,0,0,1,32,2,33,1.05e-19,74.7,DBAASP3,P84757,DEF1,PAPHA
5608,DBASSP3_3188,sp|P84758|DEF3_PAPHA,100.0,32,0,0,1,32,1,32,6.03e-19,72.8,DBAASP3,P84758,DEF3,PAPHA
5622,DBASSP3_3189,sp|P84963|DEF1_TRIKH,100.0,49,0,0,1,49,1,49,1.38e-35,115.0,DBAASP3,P84963,DEF1,TRIKH
5647,DBASSP3_3190,sp|P86519|DEF2_ECHCG,100.0,47,0,0,1,47,1,47,9.66e-33,108.0,DBAASP3,P86519,DEF2,ECHCG
5672,DBASSP3_3191,sp|P86518|DEF1_ECHCG,100.0,47,0,0,1,47,1,47,5.610000000000001e-32,106.0,DBAASP3,P86518,DEF1,ECHCG
5697,DBASSP3_3192,sp|P86639|DMS7_PHAJA,100.0,33,0,0,1,33,1,33,1.24e-05,39.3,DBAASP3,P86639,DMS7,PHAJA
5699,DBASSP3_3193,sp|P83639|DRS2_PHYDS,100.0,28,0,0,1,28,1,28,1.77e-12,56.2,DBAASP3,P83639,DRS2,PHYDS
5724,DBASSP3_3198,sp|P81605|DCD_HUMAN,100.0,48,0,0,1,48,63,110,7.37e-16,67.8,DBAASP3,P81605,DCD,HUMAN
5725,DBASSP3_3199,sp|P81605|DCD_HUMAN,100.0,30,0,0,1,30,20,49,1.77e-13,60.8,DBAASP3,P81605,DCD,HUMAN
5726,DBASSP3_3222,sp|P83376|DBB2_DOLAU,100.0,33,0,0,1,33,1,33,5.46e-20,75.5,DBAASP3,P83376,DBB2,DOLAU
5727,DBASSP3_3351,sp|P56249|FRE3_NYCIN,100.0,22,0,0,1,22,47,68,6.67e-09,47.8,DBAASP3,P56249,FRE3,NYCIN
5729,DBASSP3_3355,sp|P83189|PS2_PSEPD,100.0,24,0,0,1,24,1,24,6.78e-11,52.0,DBAASP3,P83189,PS2,PSEPD
5734,DBASSP3_3357,sp|P83189|PS2_PSEPD,100.0,24,0,0,1,24,1,24,6.78e-11,52.0,DBAASP3,P83189,PS2,PSEPD
5739,DBASSP3_3383,sp|C0HL85|PNGK_PANCL,100.0,25,0,0,1,25,1,25,8.68e-12,54.3,DBAASP3,C0HL85,PNGK,PANCL
5741,DBASSP3_3384,sp|C0HL85|PNGK_PANCL,84.0,25,4,0,1,25,1,25,5.45e-06,39.7,DBAASP3,C0HL85,PNGK,PANCL
5743,DBASSP3_3385,sp|C0HL86|PNGR_PANCL,100.0,25,0,0,1,25,1,25,3.67e-13,57.8,DBAASP3,C0HL86,PNGR,PANCL
5745,DBASSP3_3386,sp|C0HL86|PNGR_PANCL,84.0,25,4,0,1,25,1,25,3.84e-06,40.0,DBAASP3,C0HL86,PNGR,PANCL
5747,DBASSP3_3396,sp|P0C5X5|B2DYE_RANDY,64.9,37,13,0,1,37,1,37,2.49e-11,53.9,DBAASP3,P0C5X5,B2DYE,RANDY
5766,DBASSP3_3397,sp|P0C5X5|B2DYE_RANDY,64.9,37,13,0,1,37,1,37,2.49e-11,53.9,DBAASP3,P0C5X5,B2DYE,RANDY
5781,DBASSP3_3398,sp|P0C5X5|B2DYE_RANDY,70.3,37,11,0,1,37,1,37,1.49e-12,57.0,DBAASP3,P0C5X5,B2DYE,RANDY
5801,DBASSP3_3399,sp|P0C5X5|B2DYE_RANDY,67.6,37,12,0,1,37,1,37,4.29e-12,55.8,DBAASP3,P0C5X5,B2DYE,RANDY
5824,DBASSP3_3400,sp|P0C5X5|B2DYE_RANDY,70.3,37,11,0,1,37,1,37,1.49e-12,57.0,DBAASP3,P0C5X5,B2DYE,RANDY
5845,DBASSP3_3401,sp|P86161|RN2VA_RANAR,82.1,28,5,0,1,28,1,28,4.9e-10,50.1,DBAASP3,P86161,RN2VA,RANAR
5856,DBASSP3_3460,sp|P14666|CEC4_BOMMO,100.0,35,0,0,1,35,1,35,1.2e-17,69.7,DBAASP3,P14666,CEC4,BOMMO
5880,DBASSP3_3471,sp|P78556|CCL20_HUMAN,100.0,70,0,0,1,70,27,96,9.31e-48,149.0,DBAASP3,P78556,CCL20,HUMAN
5905,DBASSP3_3485,sp|E1AWD3|B1CG4_AMOCU,87.5,24,3,0,1,24,48,71,4.25e-06,40.8,DBAASP3,E1AWD3,B1CG4,AMOCU
5908,DBASSP3_3486,sp|K7ZGS2|JD1_AMOJI,100.0,17,0,0,1,17,47,63,4.17e-05,37.7,DBAASP3,K7ZGS2,JD1,AMOJI
5910,DBASSP3_3490,sp|R4JNJ5|NDB4J_PANIM,100.0,14,0,0,1,14,24,37,0.000652,34.7,DBAASP3,R4JNJ5,NDB4J,PANIM
5911,DBASSP3_3536,sp|P84111|BR1YA_RANBO,100.0,24,0,0,1,24,1,24,2.76e-10,50.4,DBAASP3,P84111,BR1YA,RANBO
5936,DBASSP3_3537,sp|P84112|BR1YB_RANBO,100.0,24,0,0,1,24,1,24,7.93e-10,49.3,DBAASP3,P84112,BR1YB,RANBO
5961,DBASSP3_3538,sp|P84113|BR1YC_RANBO,100.0,24,0,0,1,24,1,24,4.6e-09,47.4,DBAASP3,P84113,BR1YC,RANBO
5966,DBASSP3_3539,sp|P84114|RN2BA_RANBO,100.0,32,0,0,1,32,1,32,2.89e-17,68.6,DBAASP3,P84114,RN2BA,RANBO
5988,DBASSP3_3540,sp|P84115|RN2BB_RANBO,100.0,28,0,0,1,28,1,28,5.25e-14,60.1,DBAASP3,P84115,RN2BB,RANBO
6013,DBASSP3_3558,sp|P82741|RAN1_LITCT,92.0,25,2,0,1,25,1,25,1.75e-11,53.5,DBAASP3,P82741,RAN1,LITCT
6015,DBASSP3_3559,sp|P39084|RLXN_LITCT,80.0,20,4,0,1,20,47,66,1.81e-05,38.9,DBAASP3,P39084,RLXN,LITCT
6020,DBASSP3_3560,sp|P82878|RN2CA_LITCL,80.6,31,6,0,1,31,1,31,1.22e-11,54.3,DBAASP3,P82878,RN2CA,LITCL
6038,DBASSP3_3563,sp|E7EKC4|B1HN1_ODOHA,100.0,24,0,0,1,24,48,71,2.36e-10,51.6,DBAASP3,E7EKC4,B1HN1,ODOHA
6063,DBASSP3_3564,sp|E7EKC5|BR1V_ODOHA,100.0,24,0,0,1,24,48,71,2.74e-09,48.9,DBAASP3,E7EKC5,BR1V,ODOHA
6088,DBASSP3_3565,sp|E7EKE0|B2H2A_ODOHA,100.0,33,0,0,1,33,43,75,5.28e-15,63.9,DBAASP3,E7EKE0,B2H2A,ODOHA
6101,DBASSP3_3566,sp|C5H0D5|E2ALB_AMOLO,70.3,37,11,0,1,37,40,76,3.57e-12,57.0,DBAASP3,C5H0D5,E2ALB,AMOLO
6121,DBASSP3_3567,sp|P82827|ES2L_RANLU,78.4,37,8,0,1,37,1,37,6.3e-14,60.5,DBAASP3,P82827,ES2L,RANLU
6136,DBASSP3_3568,sp|P84114|RN2BA_RANBO,71.9,32,9,0,1,32,1,32,1.84e-11,53.9,DBAASP3,P84114,RN2BA,RANBO
6156,DBASSP3_3581,sp|P85053|RNS2C_LITSE,67.9,28,9,0,1,28,1,28,1.59e-06,41.2,DBAASP3,P85053,RNS2C,LITSE
6165,DBASSP3_3582,sp|P82825|BR1LA_RANLU,75.0,24,6,0,1,24,1,24,1.04e-05,38.9,DBAASP3,P82825,BR1LA,RANLU
6167,DBASSP3_3583,sp|P82825|BR1LA_RANLU,79.2,24,5,0,1,24,1,24,2.56e-06,40.4,DBAASP3,P82825,BR1LA,RANLU
6170,DBASSP3_3584,sp|P82825|BR1LA_RANLU,75.0,24,6,0,1,24,1,24,2.56e-06,40.4,DBAASP3,P82825,BR1LA,RANLU
6189,DBASSP3_3585,sp|P82825|BR1LA_RANLU,100.0,24,0,0,1,24,1,24,4.6e-09,47.4,DBAASP3,P82825,BR1LA,RANLU
6208,DBASSP3_3615,sp|P0DJO4|NDB4F_SCOTI,100.0,14,0,0,1,14,24,37,0.000115,36.6,DBAASP3,P0DJO4,NDB4F,SCOTI
6210,DBASSP3_3645,sp|P86028|BR1RA_PELRI,87.5,24,3,0,1,24,1,24,4.42e-07,42.4,DBAASP3,P86028,BR1RA,PELRI
6214,DBASSP3_3652,sp|B3A0M4|B1JDA_ODOJI,95.8,24,1,0,1,24,1,24,1.32e-08,46.2,DBAASP3,B3A0M4,B1JDA,ODOJI
6222,DBASSP3_3653,sp|Q2UXR4|LDN1_ODOLI,100.0,23,0,0,1,23,46,68,2.44e-09,48.9,DBAASP3,Q2UXR4,LDN1,ODOLI
6227,DBASSP3_3654,sp|Q2UXR4|LDN1_ODOLI,100.0,24,0,0,1,24,45,68,6.31e-10,50.4,DBAASP3,Q2UXR4,LDN1,ODOLI
6232,DBASSP3_3655,sp|Q2UXR4|LDN1_ODOLI,95.8,24,1,0,1,24,45,68,7.33e-09,47.8,DBAASP3,Q2UXR4,LDN1,ODOLI
6236,DBASSP3_3656,sp|Q2UXR4|LDN1_ODOLI,95.8,24,1,0,1,24,45,68,5.17e-09,48.1,DBAASP3,Q2UXR4,LDN1,ODOLI
6240,DBASSP3_3657,sp|Q2UXR4|LDN1_ODOLI,95.8,24,1,0,1,24,45,68,1.81e-09,49.3,DBAASP3,Q2UXR4,LDN1,ODOLI
6245,DBASSP3_3658,sp|Q2UXR4|LDN1_ODOLI,91.7,24,2,0,1,24,45,68,5.17e-09,48.1,DBAASP3,Q2UXR4,LDN1,ODOLI
6249,DBASSP3_3659,sp|Q2UXR4|LDN1_ODOLI,87.0,23,3,0,2,24,46,68,1.61e-05,39.3,DBAASP3,Q2UXR4,LDN1,ODOLI
6251,DBASSP3_3660,sp|Q2UXR4|LDN1_ODOLI,95.8,24,1,0,1,24,45,68,1.81e-09,49.3,DBAASP3,Q2UXR4,LDN1,ODOLI
6256,DBASSP3_3668,sp|Q2UXR4|LDN1_ODOLI,87.5,24,3,0,1,24,45,68,2.43e-07,43.9,DBAASP3,Q2UXR4,LDN1,ODOLI
6260,DBASSP3_3669,sp|B3A0M4|B1JDA_ODOJI,75.0,24,6,0,1,24,1,24,7.33e-06,39.3,DBAASP3,B3A0M4,B1JDA,ODOJI
6266,DBASSP3_3670,sp|Q2UXR4|LDN1_ODOLI,95.7,23,1,0,1,23,46,68,5.72e-08,45.4,DBAASP3,Q2UXR4,LDN1,ODOLI
6270,DBASSP3_3671,sp|B3A0M3|B2JD_ODOJI,90.9,33,3,0,1,33,1,33,3.48e-14,60.8,DBAASP3,B3A0M3,B2JD,ODOJI
6294,DBASSP3_3672,sp|B3A0M3|B2JD_ODOJI,93.9,33,2,0,1,33,1,33,1.72e-14,61.6,DBAASP3,B3A0M3,B2JD,ODOJI
6318,DBASSP3_3673,sp|B3A0M3|B2JD_ODOJI,81.8,33,6,0,1,33,1,33,5.79e-13,57.8,DBAASP3,B3A0M3,B2JD,ODOJI
6341,DBASSP3_3674,sp|B3A0M3|B2JD_ODOJI,97.0,33,1,0,1,33,1,33,8.51e-15,62.4,DBAASP3,B3A0M3,B2JD,ODOJI
6363,DBASSP3_3675,sp|B3A0M3|B2JD_ODOJI,75.8,33,8,0,1,33,1,33,1.55e-08,46.6,DBAASP3,B3A0M3,B2JD,ODOJI
6371,DBASSP3_3676,sp|C0HL70|B2GRB_ODOGR,87.9,33,4,0,1,33,1,33,2.87e-13,58.5,DBAASP3,C0HL70,B2GRB,ODOGR
6391,DBASSP3_3677,sp|C0HL70|B2GRB_ODOGR,90.9,33,3,0,1,33,1,33,3.48e-14,60.8,DBAASP3,C0HL70,B2GRB,ODOGR
6404,DBASSP3_3678,sp|C0HL70|B2GRB_ODOGR,84.8,33,5,0,1,33,1,33,3.36e-12,55.8,DBAASP3,C0HL70,B2GRB,ODOGR
6421,DBASSP3_3679,sp|Q2UXR2|LDN3_ODOLI,100.0,33,0,0,1,33,43,75,4.33e-14,61.6,DBAASP3,Q2UXR2,LDN3,ODOLI
6431,DBASSP3_3680,sp|B3A0M3|B2JD_ODOJI,93.9,33,2,0,1,33,1,33,3.48e-14,60.8,DBAASP3,B3A0M3,B2JD,ODOJI
6456,DBASSP3_3681,sp|B3A0M3|B2JD_ODOJI,87.9,33,4,0,1,33,1,33,2.87e-13,58.5,DBAASP3,B3A0M3,B2JD,ODOJI
6481,DBASSP3_3682,sp|Q2UXR2|LDN3_ODOLI,97.0,33,1,0,1,33,43,75,7.16e-13,58.5,DBAASP3,Q2UXR2,LDN3,ODOLI
6487,DBASSP3_3683,sp|Q2UXR3|LDN2_ODOLI,97.0,33,1,0,1,33,44,76,1.27e-13,60.5,DBAASP3,Q2UXR3,LDN2,ODOLI
6512,DBASSP3_3684,sp|B3A0M3|B2JD_ODOJI,90.9,33,3,0,1,33,1,33,5.79e-13,57.8,DBAASP3,B3A0M3,B2JD,ODOJI
6526,DBASSP3_3685,sp|B3A0M3|B2JD_ODOJI,90.9,33,3,0,1,33,1,33,1.42e-13,59.3,DBAASP3,B3A0M3,B2JD,ODOJI
6551,DBASSP3_3686,sp|Q2UXR3|LDN2_ODOLI,100.0,33,0,0,1,33,44,76,3.13e-14,62.0,DBAASP3,Q2UXR3,LDN2,ODOLI
